,Content ID,Type,Datetime,Content Type,Category,Sentiment,Score
8692,2b6921de-e7f2-4e30-8feb-36bd41becaf0,hate,2021-09-05 04:48:00,audio,travel,negative,5
8693,2b6921de-e7f2-4e30-8feb-36bd41becaf0,hate,2021-09-02 17:26:00,audio,travel,negative,5
8694,2b6921de-e7f2-4e30-8feb-36bd41becaf0,hate,2020-09-18 14:32:00,audio,travel,negative,5
8695,d706b190-216c-4103-9107-fb7304766d68,hate,2020-06-21 00:07:00,video,cooking,negative,5
8696,d706b190-216c-4103-9107-fb7304766d68,hate,2020-09-29 11:10:00,video,cooking,negative,5
8697,d706b190-216c-4103-9107-fb7304766d68,hate,2020-06-27 10:28:00,video,cooking,negative,5
8698,d706b190-216c-4103-9107-fb7304766d68,hate,2021-05-24 00:34:00,video,cooking,negative,5
8699,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,hate,2020-10-25 19:24:00,audio,tennis,negative,5
8700,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,hate,2020-08-30 10:16:00,photo,animals,negative,5
8701,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,hate,2020-11-17 18:49:00,photo,animals,negative,5
8702,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,hate,2021-06-06 16:13:00,photo,animals,negative,5
8703,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,hate,2021-01-16 22:57:00,photo,animals,negative,5
8704,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,hate,2021-05-27 18:33:00,photo,animals,negative,5
8705,509a5fb0-9bb2-4809-9f90-18ae007acc94,hate,2020-08-27 02:00:00,video,dogs,negative,5
8706,08cc29f3-a22d-4652-8f27-ff9e0a826289,hate,2020-07-21 22:27:00,photo,technology,negative,5
8707,08cc29f3-a22d-4652-8f27-ff9e0a826289,hate,2021-01-14 12:44:00,photo,technology,negative,5
8708,a784c1dd-e2ab-408d-a0c3-226a51d420e1,hate,2021-04-24 10:33:00,audio,technology,negative,5
8709,a784c1dd-e2ab-408d-a0c3-226a51d420e1,hate,2021-04-15 18:57:00,audio,technology,negative,5
8710,1830df30-c239-4287-8d63-fadcb8ced884,hate,2020-06-26 19:59:00,video,veganism,negative,5
8711,1830df30-c239-4287-8d63-fadcb8ced884,hate,2020-05-10 23:20:00,video,veganism,negative,5
8712,1830df30-c239-4287-8d63-fadcb8ced884,hate,2020-09-23 18:41:00,video,veganism,negative,5
8713,5bb364a6-8646-4cdb-b1cf-09f4125718d8,hate,2021-07-06 05:28:00,audio,soccer,negative,5
8714,5bb364a6-8646-4cdb-b1cf-09f4125718d8,hate,2020-06-10 19:44:00,audio,soccer,negative,5
8715,5bb364a6-8646-4cdb-b1cf-09f4125718d8,hate,2020-12-10 20:03:00,audio,soccer,negative,5
8716,5bb364a6-8646-4cdb-b1cf-09f4125718d8,hate,2021-01-03 05:23:00,audio,soccer,negative,5
8717,5bb364a6-8646-4cdb-b1cf-09f4125718d8,hate,2021-04-16 12:00:00,audio,soccer,negative,5
8718,5bb364a6-8646-4cdb-b1cf-09f4125718d8,hate,2021-07-04 16:36:00,audio,soccer,negative,5
8719,dd2f8912-9b97-40cb-ac5f-215f98d4d733,hate,2021-09-03 19:26:00,GIF,fitness,negative,5
8720,dd2f8912-9b97-40cb-ac5f-215f98d4d733,hate,2020-09-28 17:29:00,GIF,fitness,negative,5
8721,de95cdb1-a85a-40de-8467-892e2d1481af,hate,2021-02-06 19:24:00,video,education,negative,5
8722,de95cdb1-a85a-40de-8467-892e2d1481af,hate,2020-08-31 20:01:00,video,education,negative,5
8723,de95cdb1-a85a-40de-8467-892e2d1481af,hate,2020-06-11 10:34:00,video,education,negative,5
8724,de95cdb1-a85a-40de-8467-892e2d1481af,hate,2020-07-23 13:56:00,video,education,negative,5
8725,6199f5ca-cc02-410d-a408-e034946de162,hate,2021-02-15 17:49:00,video,animals,negative,5
8726,8490c29c-177f-4c21-9d37-d509f9287f30,hate,2020-02-12 16:57:00,GIF,tennis,negative,5
8727,8490c29c-177f-4c21-9d37-d509f9287f30,hate,2020-10-31 17:18:00,GIF,tennis,negative,5
8728,8490c29c-177f-4c21-9d37-d509f9287f30,hate,2020-09-12 20:08:00,GIF,tennis,negative,5
8729,8490c29c-177f-4c21-9d37-d509f9287f30,hate,2021-01-30 20:21:00,GIF,tennis,negative,5
8730,bf8e2e7a-7a90-47f8-8dd6-01f8c6aa32ed,hate,2020-04-09 21:10:00,video,science,negative,5
8731,5651450a-d330-46e6-bac9-c7c7e7defaf2,hate,2020-11-08 23:26:00,photo,animals,negative,5
8732,5651450a-d330-46e6-bac9-c7c7e7defaf2,hate,2020-09-20 17:18:00,photo,animals,negative,5
8733,a72552ac-cad2-4707-8bc6-dea84a5ab72b,hate,2020-10-31 12:40:00,audio,studying,negative,5
8734,2eb7feec-26a4-4949-8470-3e66c16536e9,hate,2020-10-20 00:59:00,video,tennis,negative,5
8735,0d3d0a35-f806-4536-8733-abf1f92763e2,hate,2021-03-14 20:04:00,GIF,studying,negative,5
8736,0d3d0a35-f806-4536-8733-abf1f92763e2,hate,2020-07-27 05:53:00,GIF,studying,negative,5
8737,7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,hate,2020-07-16 17:17:00,video,cooking,negative,5
8738,6e418568-a2b9-4d08-b241-06362c96a7f1,hate,2020-11-24 11:26:00,video,food,negative,5
8739,6e418568-a2b9-4d08-b241-06362c96a7f1,hate,2021-04-29 20:09:00,video,food,negative,5
8740,6e418568-a2b9-4d08-b241-06362c96a7f1,hate,2020-05-12 03:02:00,video,food,negative,5
8741,93c0f4f6-8c1e-453e-8df0-3015b1e76376,hate,2021-05-04 11:23:00,video,technology,negative,5
8742,93c0f4f6-8c1e-453e-8df0-3015b1e76376,hate,2020-08-10 07:51:00,video,technology,negative,5
8743,93c0f4f6-8c1e-453e-8df0-3015b1e76376,hate,2021-12-06 00:17:00,video,technology,negative,5
8744,34123572-64b7-4f3d-b098-a2651d882fb2,hate,2021-06-16 11:42:00,video,dogs,negative,5
8745,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,hate,2021-02-15 00:14:00,audio,culture,negative,5
8746,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,hate,2021-02-27 20:27:00,audio,culture,negative,5
8747,27fffa3e-000d-4f29-9358-5b0d2280d18c,hate,2020-10-10 22:12:00,video,dogs,negative,5
8748,27fffa3e-000d-4f29-9358-5b0d2280d18c,hate,2020-12-29 14:10:00,video,dogs,negative,5
8749,27fffa3e-000d-4f29-9358-5b0d2280d18c,hate,2020-11-07 08:55:00,video,dogs,negative,5
8750,3c092e34-bac9-4e63-a7fa-0608fb73914f,hate,2021-01-04 11:30:00,video,soccer,negative,5
8751,6be333ca-7797-41a5-9a2d-e198037d30ed,hate,2020-07-17 06:53:00,audio,food,negative,5
8752,6be333ca-7797-41a5-9a2d-e198037d30ed,hate,2020-07-27 19:26:00,audio,food,negative,5
8753,6be333ca-7797-41a5-9a2d-e198037d30ed,hate,2020-07-15 17:30:00,audio,food,negative,5
8754,bd810ca4-54cf-420e-afec-0214b870672e,hate,2021-05-13 03:38:00,photo,technology,negative,5
8755,bd810ca4-54cf-420e-afec-0214b870672e,hate,2020-08-31 01:59:00,photo,technology,negative,5
8756,ba9ce407-672c-4ceb-9c1f-59590fd187d0,hate,2020-10-25 17:51:00,audio,fitness,negative,5
8757,ba9ce407-672c-4ceb-9c1f-59590fd187d0,hate,2020-09-14 09:39:00,audio,fitness,negative,5
8758,43e53b12-71cb-4aad-9cb7-8c3572053230,hate,2021-08-01 18:22:00,audio,fitness,negative,5
8759,a58c963f-1bec-4eee-b66f-60062a9dd96e,hate,2021-02-19 12:01:00,video,dogs,negative,5
8760,a58c963f-1bec-4eee-b66f-60062a9dd96e,hate,2020-01-10 22:03:00,video,dogs,negative,5
8761,a58c963f-1bec-4eee-b66f-60062a9dd96e,hate,2020-09-19 09:51:00,video,dogs,negative,5
8762,748ab616-8066-4c61-b6af-d7442545d12a,hate,2021-01-26 22:33:00,audio,veganism,negative,5
8763,734c0b94-6729-44ef-af97-90a3a51a466c,hate,2021-06-17 22:36:00,video,travel,negative,5
8764,43da458b-66fe-4723-996c-57dcfad67edf,hate,2021-06-14 22:38:00,GIF,food,negative,5
8765,43da458b-66fe-4723-996c-57dcfad67edf,hate,2020-12-27 00:26:00,GIF,food,negative,5
8766,43da458b-66fe-4723-996c-57dcfad67edf,hate,2021-04-30 22:42:00,GIF,food,negative,5
8767,43da458b-66fe-4723-996c-57dcfad67edf,hate,2021-04-26 20:22:00,GIF,food,negative,5
8768,d0e55134-c60e-4a05-999c-d7697b4901f0,hate,2021-06-01 03:51:00,GIF,cooking,negative,5
8769,ebdf5d36-9ecc-44d7-b641-d33805709452,hate,2020-08-20 01:54:00,audio,cooking,negative,5
8770,ebdf5d36-9ecc-44d7-b641-d33805709452,hate,2020-05-08 23:28:00,audio,cooking,negative,5
8771,1429467d-e8a2-4292-bd46-921e8bd87b30,hate,2020-09-14 03:30:00,video,public speaking,negative,5
8772,f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,hate,2020-10-25 02:58:00,audio,studying,negative,5
8773,f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,hate,2020-06-21 13:38:00,audio,studying,negative,5
8774,f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,hate,2021-04-29 12:50:00,audio,studying,negative,5
8775,f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,hate,2021-01-01 03:12:00,audio,studying,negative,5
8776,27ec2b21-a749-4181-b182-150a174fc277,hate,2020-10-26 21:04:00,GIF,animals,negative,5
8777,8bcb980c-6f36-484d-974f-30b3e8fcc251,hate,2020-09-08 23:41:00,photo,travel,negative,5
8778,8bcb980c-6f36-484d-974f-30b3e8fcc251,hate,2021-02-24 15:26:00,photo,travel,negative,5
8779,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,hate,2021-01-01 22:36:00,video,food,negative,5
8780,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,hate,2020-12-18 17:37:00,video,food,negative,5
8781,1f466010-5c87-4b81-be83-5856481231fb,hate,2020-10-13 06:28:00,GIF,soccer,negative,5
8782,1f466010-5c87-4b81-be83-5856481231fb,hate,2021-02-03 12:08:00,GIF,soccer,negative,5
8783,1f466010-5c87-4b81-be83-5856481231fb,hate,2020-02-11 15:15:00,GIF,soccer,negative,5
8784,1f466010-5c87-4b81-be83-5856481231fb,hate,2020-12-07 10:00:00,GIF,soccer,negative,5
8785,1f466010-5c87-4b81-be83-5856481231fb,hate,2020-10-27 07:57:00,GIF,soccer,negative,5
8786,496645a7-64f7-4c56-94f5-a71671cb262e,hate,2021-04-01 05:19:00,GIF,dogs,negative,5
8787,496645a7-64f7-4c56-94f5-a71671cb262e,hate,2020-07-17 19:15:00,GIF,dogs,negative,5
8788,496645a7-64f7-4c56-94f5-a71671cb262e,hate,2020-09-08 15:55:00,GIF,dogs,negative,5
8789,496645a7-64f7-4c56-94f5-a71671cb262e,hate,2021-08-04 20:07:00,GIF,dogs,negative,5
8790,496645a7-64f7-4c56-94f5-a71671cb262e,hate,2021-03-16 04:22:00,GIF,dogs,negative,5
8791,d6d4ec49-4210-44de-9f90-c93dfbeed084,hate,2021-01-19 10:10:00,video,tennis,negative,5
8792,d6d4ec49-4210-44de-9f90-c93dfbeed084,hate,2021-09-03 13:30:00,video,tennis,negative,5
8793,d6d4ec49-4210-44de-9f90-c93dfbeed084,hate,2020-12-27 20:44:00,video,tennis,negative,5
8794,229d5bad-c1e4-439c-8978-0efdcdfea4d1,hate,2021-01-27 00:44:00,audio,food,negative,5
8795,80d4bec9-6441-41a2-be74-0eec3e5317ef,hate,2021-03-20 22:44:00,video,tennis,negative,5
8796,457d54ed-e0bf-4574-80e3-561c1bbc4d3e,hate,2020-10-23 09:16:00,GIF,science,negative,5
8797,57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,hate,2021-09-02 08:16:00,audio,cooking,negative,5
8798,ff883828-a610-492d-8635-8a777eaad25f,hate,2020-04-08 13:24:00,photo,education,negative,5
8799,ff883828-a610-492d-8635-8a777eaad25f,hate,2020-11-30 01:15:00,photo,education,negative,5
8800,ff883828-a610-492d-8635-8a777eaad25f,hate,2020-07-21 07:39:00,photo,education,negative,5
8801,48a824bf-e495-4333-8acf-c800947ec2cd,hate,2021-08-06 01:25:00,audio,soccer,negative,5
8802,48a824bf-e495-4333-8acf-c800947ec2cd,hate,2020-08-19 22:32:00,audio,soccer,negative,5
8803,2019333d-2b9c-4a22-904c-d1f1aa9c68bb,hate,2021-02-06 03:07:00,GIF,food,negative,5
8804,88d65e30-7ca0-4f32-a020-45c4cb3d9632,hate,2020-12-09 21:38:00,audio,travel,negative,5
8805,05776481-7b58-46d8-abf6-bf4de7831287,hate,2021-05-24 02:48:00,audio,travel,negative,5
8806,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,hate,2021-11-05 18:51:00,GIF,animals,negative,5
8807,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,hate,2021-02-26 00:31:00,GIF,animals,negative,5
8808,8b51c05c-a8a2-4a6c-b031-165fb7bac840,hate,2021-04-24 19:27:00,video,dogs,negative,5
8809,8b51c05c-a8a2-4a6c-b031-165fb7bac840,hate,2020-09-18 14:28:00,video,dogs,negative,5
8810,8b51c05c-a8a2-4a6c-b031-165fb7bac840,hate,2021-06-05 17:19:00,video,dogs,negative,5
8811,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,hate,2020-03-08 10:15:00,GIF,veganism,negative,5
8812,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,hate,2021-05-30 02:16:00,GIF,veganism,negative,5
8813,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,hate,2020-08-23 14:32:00,GIF,veganism,negative,5
8814,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,hate,2020-08-22 04:52:00,GIF,veganism,negative,5
8815,429632b9-88c0-4163-a7ed-4272a04f7838,hate,2020-08-15 14:52:00,audio,animals,negative,5
8816,429632b9-88c0-4163-a7ed-4272a04f7838,hate,2021-06-01 16:37:00,audio,animals,negative,5
8817,281054fd-2b89-4191-92ae-98e1bc0ed51b,hate,2021-05-31 04:49:00,video,fitness,negative,5
8818,281054fd-2b89-4191-92ae-98e1bc0ed51b,hate,2020-12-21 05:25:00,video,fitness,negative,5
8819,281054fd-2b89-4191-92ae-98e1bc0ed51b,hate,2020-10-18 08:05:00,video,fitness,negative,5
8820,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,hate,2021-02-22 07:22:00,GIF,education,negative,5
8821,8ef185a2-8910-41f5-a109-95c925ebffa0,hate,2021-02-18 02:02:00,photo,public speaking,negative,5
8822,839d117b-c764-4930-99f2-a6e4d1b47790,hate,2020-05-12 10:39:00,GIF,cooking,negative,5
8823,839d117b-c764-4930-99f2-a6e4d1b47790,hate,2021-01-17 10:29:00,GIF,cooking,negative,5
8824,909cbb46-9789-4e9d-9148-890e5c44a9e2,hate,2021-10-02 21:04:00,audio,animals,negative,5
8825,909cbb46-9789-4e9d-9148-890e5c44a9e2,hate,2020-08-12 10:40:00,audio,animals,negative,5
8826,909cbb46-9789-4e9d-9148-890e5c44a9e2,hate,2020-11-28 09:44:00,audio,animals,negative,5
8827,3e64dfe3-e832-4352-a170-9806f64ac507,hate,2020-11-25 21:23:00,audio,healthy eating,negative,5
8828,30c8a141-2c2e-4272-8854-ff5673509652,hate,2020-11-25 06:37:00,audio,culture,negative,5
8829,d029d393-b80b-4a56-9450-7645ee42da07,hate,2021-01-25 06:17:00,video,healthy eating,negative,5
8830,d029d393-b80b-4a56-9450-7645ee42da07,hate,2021-02-28 09:46:00,video,healthy eating,negative,5
8831,d029d393-b80b-4a56-9450-7645ee42da07,hate,2020-08-31 00:29:00,video,healthy eating,negative,5
8832,d029d393-b80b-4a56-9450-7645ee42da07,hate,2021-03-05 00:12:00,video,healthy eating,negative,5
8833,d029d393-b80b-4a56-9450-7645ee42da07,hate,2020-12-14 04:36:00,video,healthy eating,negative,5
8834,4ce7258e-3777-42b4-af6a-dd8898c42cfd,hate,2021-05-05 22:59:00,photo,travel,negative,5
8835,75747dd7-8dad-4f2f-9209-62765223f3af,hate,2021-01-26 18:45:00,photo,fitness,negative,5
8836,b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,hate,2020-11-22 20:58:00,audio,studying,negative,5
8837,b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,hate,2021-01-31 20:16:00,audio,studying,negative,5
8838,b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,hate,2020-10-17 17:40:00,audio,studying,negative,5
8839,b1c49557-0623-4fb2-8f22-1453286fedad,hate,2020-07-27 07:53:00,video,healthy eating,negative,5
8840,b1c49557-0623-4fb2-8f22-1453286fedad,hate,2020-05-09 04:08:00,video,healthy eating,negative,5
8841,b1c49557-0623-4fb2-8f22-1453286fedad,hate,2021-11-06 19:59:00,video,healthy eating,negative,5
8842,b1c49557-0623-4fb2-8f22-1453286fedad,hate,2020-10-28 06:40:00,video,healthy eating,negative,5
8843,96209724-37a8-475b-b80a-03e96a7c33b1,hate,2020-11-07 14:31:00,GIF,fitness,negative,5
8844,96209724-37a8-475b-b80a-03e96a7c33b1,hate,2020-10-17 13:28:00,GIF,fitness,negative,5
8845,bb9dcde7-55bb-4fb8-b349-caa58fb08823,hate,2021-08-01 07:00:00,GIF,healthy eating,negative,5
8846,bb9dcde7-55bb-4fb8-b349-caa58fb08823,hate,2020-04-07 04:54:00,GIF,healthy eating,negative,5
8847,baf5959e-204c-4acc-838c-87617e79f448,hate,2021-03-30 05:33:00,GIF,fitness,negative,5
8848,a3d563e1-c7a6-4367-9195-cddc36863735,hate,2020-11-23 10:55:00,audio,healthy eating,negative,5
8849,a3d563e1-c7a6-4367-9195-cddc36863735,hate,2020-03-10 20:54:00,audio,healthy eating,negative,5
8850,350e0d40-e036-459c-9cbe-73e003c33cfa,hate,2020-10-31 21:11:00,photo,technology,negative,5
8851,350e0d40-e036-459c-9cbe-73e003c33cfa,hate,2020-04-07 10:33:00,photo,technology,negative,5
8852,350e0d40-e036-459c-9cbe-73e003c33cfa,hate,2021-05-17 15:37:00,photo,technology,negative,5
8853,350e0d40-e036-459c-9cbe-73e003c33cfa,hate,2020-02-11 00:06:00,photo,technology,negative,5
8854,350e0d40-e036-459c-9cbe-73e003c33cfa,hate,2020-04-07 14:51:00,photo,technology,negative,5
8855,350e0d40-e036-459c-9cbe-73e003c33cfa,hate,2021-08-02 16:00:00,photo,technology,negative,5
8856,0e2169f4-b881-42d0-b99c-034b32f83504,hate,2020-04-10 15:38:00,GIF,food,negative,5
8857,60ca0278-5ed6-4669-939b-e6dc2021c07d,hate,2021-10-01 10:26:00,GIF,technology,negative,5
8858,13a4d35c-761c-47a3-b25b-5cc5825d04f2,hate,2020-12-30 11:32:00,photo,travel,negative,5
8859,062cbf2f-fc22-4357-8890-63e7f13fcd37,hate,2020-10-19 11:44:00,audio,education,negative,5
8860,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,hate,2021-03-19 13:21:00,photo,education,negative,5
8861,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,hate,2021-03-01 10:09:00,photo,education,negative,5
8862,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,hate,2020-06-20 03:13:00,photo,education,negative,5
8863,a3e93c2d-7fb4-4881-994d-ee20ad564924,hate,2020-11-18 17:18:00,video,public speaking,negative,5
8864,a3e93c2d-7fb4-4881-994d-ee20ad564924,hate,2021-03-24 12:18:00,video,public speaking,negative,5
8865,5b379d75-649b-426f-b420-4e0b6e4a0e3d,hate,2020-07-13 08:29:00,video,soccer,negative,5
8866,5b379d75-649b-426f-b420-4e0b6e4a0e3d,hate,2021-10-02 05:55:00,video,soccer,negative,5
8867,5b379d75-649b-426f-b420-4e0b6e4a0e3d,hate,2021-03-01 20:34:00,video,soccer,negative,5
8868,7fe36d94-8867-4719-9c62-60b077cf5973,hate,2020-09-16 01:21:00,photo,travel,negative,5
8869,7fe36d94-8867-4719-9c62-60b077cf5973,hate,2020-08-07 14:12:00,photo,travel,negative,5
8870,56df8914-9d42-434d-9612-6bb518dd641e,hate,2021-02-03 07:05:00,video,fitness,negative,5
8871,56df8914-9d42-434d-9612-6bb518dd641e,hate,2020-11-20 05:25:00,video,fitness,negative,5
8872,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,hate,2021-03-28 23:04:00,photo,veganism,negative,5
8873,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,hate,2021-02-27 20:58:00,photo,veganism,negative,5
8874,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,hate,2021-11-05 04:02:00,photo,veganism,negative,5
8875,227a8c57-e5a0-46a8-999d-fcdea42c0905,hate,2021-01-03 22:52:00,photo,education,negative,5
8876,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,hate,2021-09-06 11:48:00,video,public speaking,negative,5
8877,19179d57-4950-4a98-87fa-98f824551a6f,hate,2020-12-12 20:01:00,photo,education,negative,5
8878,19179d57-4950-4a98-87fa-98f824551a6f,hate,2021-12-02 07:57:00,photo,education,negative,5
8879,590873fc-e921-4396-a173-a43451675afc,hate,2020-09-24 01:35:00,GIF,studying,negative,5
8880,590873fc-e921-4396-a173-a43451675afc,hate,2020-11-21 16:21:00,GIF,studying,negative,5
8881,b4c71928-99f0-4f1e-bdff-3d99c16113ac,hate,2021-02-05 12:26:00,video,travel,negative,5
8882,c7b02507-18a2-4169-91f1-4fc727c8bc03,hate,2021-05-16 19:09:00,GIF,dogs,negative,5
8883,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,hate,2020-12-15 04:03:00,video,cooking,negative,5
8884,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,hate,2021-04-06 07:36:00,photo,education,negative,5
8885,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,hate,2020-04-09 01:10:00,photo,education,negative,5
8886,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,hate,2021-02-25 04:44:00,photo,education,negative,5
8887,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,hate,2021-11-02 23:27:00,photo,education,negative,5
8888,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,hate,2020-02-07 07:01:00,photo,education,negative,5
8889,990ad477-b9eb-4ea6-9ec8-3f941f53b758,hate,2020-08-30 21:38:00,audio,animals,negative,5
8890,2240bbde-db67-4d73-b885-f0117b4b2080,hate,2021-06-13 06:09:00,video,food,negative,5
8891,2240bbde-db67-4d73-b885-f0117b4b2080,hate,2021-02-13 08:43:00,video,food,negative,5
8892,8338222c-c31f-40f3-883c-44125f36bae8,hate,2021-03-27 03:16:00,video,education,negative,5
8893,8338222c-c31f-40f3-883c-44125f36bae8,hate,2021-04-22 01:00:00,video,education,negative,5
8894,8338222c-c31f-40f3-883c-44125f36bae8,hate,2021-01-21 02:01:00,video,education,negative,5
8895,8338222c-c31f-40f3-883c-44125f36bae8,hate,2021-02-15 14:21:00,video,education,negative,5
8896,59bb59ce-776b-4d28-85ee-c0d71c690b6a,hate,2020-05-07 04:21:00,audio,animals,negative,5
8897,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,hate,2021-06-01 22:14:00,audio,fitness,negative,5
8898,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,hate,2020-04-10 20:05:00,audio,fitness,negative,5
8899,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,hate,2021-03-03 03:35:00,audio,fitness,negative,5
8900,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,hate,2020-08-18 05:26:00,audio,fitness,negative,5
8901,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,hate,2020-11-22 11:52:00,audio,fitness,negative,5
8902,b814490f-ff17-4f98-8fb0-cade9c2d8e61,hate,2021-05-21 03:17:00,GIF,culture,negative,5
8903,72878c11-38cc-4442-bc81-7eeef47c531c,hate,2021-01-19 18:37:00,GIF,animals,negative,5
8904,b50871e0-183e-4a1d-884b-f20fb271041b,hate,2020-12-07 17:02:00,photo,cooking,negative,5
8905,802a8533-3051-4e2c-ad30-7751ece5d514,hate,2020-12-26 12:54:00,audio,food,negative,5
8906,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,hate,2021-02-03 00:37:00,photo,studying,negative,5
8907,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,hate,2020-12-30 18:08:00,audio,travel,negative,5
8908,ac120787-f331-497f-8733-7cd63dfd36b6,hate,2020-11-09 12:24:00,GIF,culture,negative,5
8909,ac120787-f331-497f-8733-7cd63dfd36b6,hate,2020-08-30 20:15:00,GIF,culture,negative,5
8910,ac120787-f331-497f-8733-7cd63dfd36b6,hate,2020-07-25 04:44:00,GIF,culture,negative,5
8911,ac120787-f331-497f-8733-7cd63dfd36b6,hate,2020-11-15 06:55:00,GIF,culture,negative,5
8912,ac120787-f331-497f-8733-7cd63dfd36b6,hate,2020-08-21 22:15:00,GIF,culture,negative,5
8913,05805658-8744-4cc4-825d-cbfed0ecea7c,hate,2021-05-25 21:33:00,photo,technology,negative,5
8914,962e5969-cd65-4670-a2ae-b0266908426b,hate,2021-04-23 01:39:00,GIF,studying,negative,5
8915,962e5969-cd65-4670-a2ae-b0266908426b,hate,2020-10-12 00:24:00,GIF,studying,negative,5
8916,962e5969-cd65-4670-a2ae-b0266908426b,hate,2021-01-14 07:48:00,GIF,studying,negative,5
8917,6fc7f722-0a93-4420-8376-09d6536ecef8,hate,2020-08-10 15:37:00,GIF,fitness,negative,5
8918,e611ee64-7ada-428d-aa37-94c8c0782a91,hate,2020-02-09 03:02:00,GIF,cooking,negative,5
8919,e611ee64-7ada-428d-aa37-94c8c0782a91,hate,2021-03-03 02:06:00,GIF,cooking,negative,5
8920,e611ee64-7ada-428d-aa37-94c8c0782a91,hate,2020-07-08 14:39:00,GIF,cooking,negative,5
8921,e611ee64-7ada-428d-aa37-94c8c0782a91,hate,2020-06-24 14:20:00,GIF,cooking,negative,5
8922,e611ee64-7ada-428d-aa37-94c8c0782a91,hate,2021-03-22 19:43:00,GIF,cooking,negative,5
8923,e96d9fcb-b5be-4382-b809-6315dbe6f89a,hate,2020-06-20 16:43:00,photo,tennis,negative,5
8924,e96d9fcb-b5be-4382-b809-6315dbe6f89a,hate,2020-06-27 01:27:00,photo,tennis,negative,5
8925,e96d9fcb-b5be-4382-b809-6315dbe6f89a,hate,2020-11-17 13:33:00,photo,tennis,negative,5
8926,a7a7c909-15cb-4719-835b-cc9f835feb50,hate,2021-05-17 09:09:00,GIF,animals,negative,5
8927,a7a7c909-15cb-4719-835b-cc9f835feb50,hate,2020-12-08 20:54:00,GIF,animals,negative,5
8928,77099957-1551-435e-b386-704d8b91a46e,hate,2021-09-04 09:52:00,audio,cooking,negative,5
8929,77099957-1551-435e-b386-704d8b91a46e,hate,2020-05-08 06:36:00,audio,cooking,negative,5
8930,77099957-1551-435e-b386-704d8b91a46e,hate,2021-10-06 18:58:00,audio,cooking,negative,5
8931,77099957-1551-435e-b386-704d8b91a46e,hate,2021-02-23 18:45:00,audio,cooking,negative,5
8932,760e026f-8373-4aa4-acb5-03eb102fc733,hate,2021-07-01 23:42:00,audio,food,negative,5
8933,5c7fa152-9628-471d-b715-84e15c4b5d38,hate,2020-08-07 13:05:00,audio,tennis,negative,5
8934,d03efe68-5986-48c4-8767-93b8f5881004,hate,2020-10-27 13:09:00,GIF,animals,negative,5
8935,d03efe68-5986-48c4-8767-93b8f5881004,hate,2020-12-08 00:45:00,GIF,animals,negative,5
8936,d03efe68-5986-48c4-8767-93b8f5881004,hate,2021-02-28 00:45:00,GIF,animals,negative,5
